instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿stl.mo.9048,﻿station,not recorded,English,,,,,,﻿Merimac,,﻿MO,,,,,﻿visited by Rev. Christian Walter S.J.,,,﻿Rev.,﻿Christian Walter,﻿S.J.,,,,,,,1840,"﻿https://en.wikipedia.org/wiki/Meramec_Township,_Franklin_County,_Missouri ; likely another spelling for this location?",﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0062,﻿church,﻿St. Ferdinand's,﻿Sermon in English and French,,,,,﻿St. Louis County,﻿Florissant,﻿Florissant,﻿MO,﻿MO,38.80672647,-90.35444261,,,,,﻿Rev.,﻿J. L. Gleizel,﻿S.J.,,,,,,,1840,﻿https://www.stferdinandstl.org/history,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0149_02,﻿chapel,﻿Chapel of St. Stanislas,﻿Sermon in English,,﻿at the Novitiate of the Society of Jesus two miles from Florissant,,,,,﻿Florissant,﻿MO,﻿MO,,,,,,,﻿Rev.,﻿P. Devos,﻿S.J.,,,,,,,1840,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0066,﻿church,﻿St. Michael's,﻿Sermon in French and English,,,,﻿Madison County,﻿Madison County,﻿Frederick Town,﻿Fredericktown,﻿MO,﻿MO,37.56005085,-90.29888383,,,,,﻿Rev.,﻿F. Cellini,,,,,,,,1840,﻿https://stmichaelfredericktown.com/history,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9002,﻿church,﻿St. Peter's Church,﻿Sermon in English,,﻿Gravois Settlement,,﻿St. Louis County,﻿Morgan County,,﻿Gravois Mill,﻿MO,﻿MO,38.30918822,-92.82273654,,﻿visited once a month by clergymen from St. Louis,,,,,,,,,,,,1840,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0103,﻿church,﻿St. John the Baptist,"﻿Sermon in French, English and German",,,,,﻿New Madrid County,﻿New Madrid,﻿New Madrid,﻿MO,﻿MO,36.58754291,-89.5288075,,,,,﻿Rev.,﻿Ambrose Heim,,,,,,,,1840,"﻿https://icnewmadrid.com/church-history ; 1833 almanac mentions no name for the church, but the 1860s/70s almanacs mention a St. John. The church site says that said church(es) came after the war. This means that this one in the 1833 almanac is likely the precursor.",﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9060,﻿station,not recorded,English,,﻿Portage,,,,,,﻿MO,,,,,,﻿attended by Rev. Ambrose Heim,,﻿Rev.,﻿Ambrose Heim,,,,,,,,1840,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0106,﻿church,﻿St. Joachim,﻿Sermon in French and English,,,,﻿Washington County,﻿Washington County,﻿Old Mines,﻿Cadet,﻿MO,﻿MO,38.01610185,-90.75673622,,,,,﻿Rev.,﻿Bartholomew Rolando,﻿C.M.,,,,,,,1840,﻿http://www.oldmines.org/church.html ; https://stjoachim.org/,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0120,﻿church,﻿St. Stephen's Church,English,,,,﻿Washington County,,﻿Richmond,,﻿MO,,38.1606204,-90.827995,,,"﻿attended [by] Rev. Bartholomew Rolando, C.M.",,﻿Rev.,﻿Bartholomew Rolando,﻿C.M.,,,,,,,1840,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0120,﻿station,﻿St. Stephen's Church,English,,﻿Grand Rivière,,﻿Washington County,,﻿Richmond,,﻿MO,,38.1606204,-90.827995,,,"﻿attended [by] Rev. Bartholomew Rolando, C.M.",,﻿Rev.,﻿Bartholomew Rolando,﻿C.M.,,,,,,,1840,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9049,﻿station,not recorded,English,,﻿Vallee's Mines,,,,,,﻿MO,,38.041944,-90.499722,,,"﻿attended [by] Rev. Bartholomew Rolando, C.M.",﻿p_doutreluigne_001,﻿Rev.,﻿Bartholomew Rolando,﻿C.M.,,,,,,,1840,"﻿http://www.vallesmines.com/ ; https://en.wikipedia.org/wiki/Valles_Mines,_Missouri ; likely a different spelling of this location",﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0114,﻿church,﻿St. Francis of Assisium,﻿Sermon in French and English,,,,﻿St. Charles County,﻿St. Charles County,﻿Portage des Sioux,﻿Portage des Sioux,﻿MO,﻿MO,38.92563742,-90.34453673,,,,,﻿Rev.,﻿Judochus Vanassche,,,,,,,,1840,"﻿https://en.wikipedia.org/wiki/Portage_Des_Sioux,_Missouri",﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0115,﻿church,﻿St. James,﻿Sermon in English,,,,,﻿Washington County,﻿Potosi,﻿Potosi,﻿MO,﻿MO,37.93719027,-90.78632244,,,,,﻿Rev.,﻿Lewis Tucker,,,,,,,,1840,﻿https://www.mindat.org/photo-1373569.html ; https://www.stjames-potosi.org/our-parish/parish-history,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9050,﻿station,not recorded,English,,﻿Obuchon's Settlement,,,,,,﻿MO,,,,,﻿attended by Rev. L. Tucker,,,﻿Rev.,﻿L. Tucker,,,,,,,,1840,﻿https://stlgs.org/research-2/community/st-louis-biographies/joseph-aubuchon-1770-1855,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9051,﻿station,not recorded,English,,﻿Timmer's Settlement,,,,,,﻿MO,,,,,﻿attended by Rev. L. Tucker,,,﻿Rev.,﻿L. Tucker,,,,,,,,1840,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9051,﻿station,﻿p107,English,,﻿Timmer's Settlement,,,,,,﻿MO,,,,,,,,,,,,,,,,,1840,,﻿,﻿,﻿St. Louis,StLouis
