instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,Unnamed: 31,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿nash.tn.9000,﻿cathedral,﻿Cathedral of the Holy Rosary,English,"﻿Temperance Society in Nashville, which contains about 40 members.",,,,,﻿Nashville,,﻿TN,,36.166521,-86.783958,,,,﻿ric_p_miles_001,﻿Rt. Rev.,﻿Richard P. Miles,﻿D.D.,,,,,,,1843,,,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.9000,﻿cathedral,﻿Cathedral of the Holy Rosary,English,"﻿Temperance Society in Nashville, which contains about 40 members.",,,,,﻿Nashville,,﻿TN,,36.166521,-86.783958,,,,﻿jos_stokes_903,﻿Very Rev.,﻿Joseph Stokes,,﻿V. G.,,,,,,1843,,,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.9000,﻿cathedral,﻿Cathedral of the Holy Rosary,English,"﻿Temperance Society in Nashville, which contains about 40 members.",,,,,﻿Nashville,,﻿TN,,36.166521,-86.783958,,,,﻿joh_maguire_901,﻿Rev.,﻿John Maguire,,﻿Pastor,,,,,,1843,,,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.9000,﻿cathedral,﻿Cathedral of the Holy Rosary,English,"﻿Temperance Society in Nashville, which contains about 40 members.",,,,,﻿Nashville,,﻿TN,,36.166521,-86.783958,,,,﻿lew_hoste_901,﻿Rev.,﻿Lewis Hoste,,,﻿has charge of the French portion of the congregation of Nashville,,,,,1843,,,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.9005,﻿station,[Unnamed Institution],English,,,,,,﻿Columbia,,﻿TN,,,,,,﻿attended by Rev. John O'Dawde,﻿joh_o-dawde_901,﻿Rev.,﻿John O'Dawde,,,,,,,,1843,,,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.0036,﻿station,[Unnamed Institution],English,,,,,,﻿Shelbyville,,﻿TN,,,,,,﻿attended by Rev. John O'Dawde,﻿joh_o-dawde_901,﻿Rev.,﻿John O'Dawde,,,,,,,,1843,,,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.9004,﻿station,[Unnamed Institution],English,,,,,,﻿Fayetteville,,﻿TN,,,,,,﻿attended by Rev. John O'Dawde,﻿joh_o-dawde_901,﻿Rev.,﻿John O'Dawde,,,,,,,,1843,,,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.9008,﻿station,[Unnamed Institution],English,,,,,,﻿Winchester,,﻿TN,,,,,,﻿attended by Rev. John O'Dawde,﻿joh_o-dawde_901,﻿Rev.,﻿John O'Dawde,,,,,,,,1843,,,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.0008,﻿station,﻿St. Michael's,English,,,,﻿Robertson County,,,,﻿TN,,,,﻿nash.tn.9000,﻿attended the first Sunday of every month by a priest from Nashville,,,,,,,,,,,,1843,,,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.0004,﻿station,[Unnamed Institution],English,,,,,,﻿Memphis,,﻿TN,,,,,,,﻿mic_mcaleer_901,﻿Rev.,﻿Michael McAleer,,﻿Pastor,,,,,,1843,,﻿https://stpeterchurch.org/parish-history,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.9009,﻿church,[Unnamed Institution],English,,,,,,﻿Fort Pickering,,﻿TN,,,,,,﻿[visited by] Rev. Michael McAleer,﻿mic_mcaleer_901,﻿Rev.,﻿Michael McAleer,,,,,,,,1843,,﻿https://historic-memphis.com/memphis-historic/pickering/pickering.html,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.9006,﻿station,[Unnamed Institution],English,,,,,,﻿Jackson,,﻿TN,,,,﻿nash.tn.0004,"﻿and other stations in W. Tennessee, are attended from Memphis",,,,,,,,,,,,1843,,,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.0015,﻿station,[Unnamed Institution],English,,,,,,﻿Bolivar,,﻿TN,,,,﻿nash.tn.0004,"﻿and other stations in W. Tennessee, are attended from Memphis",,,,,,,,,,,,1843,,,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.9007,﻿station,[Unnamed Institution],English,,,,,,﻿La Grange,,﻿TN,,,,﻿nash.tn.0004,"﻿and other stations in W. Tennessee, are attended from Memphis",,,,,,,,,,,,1843,,,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.0025,﻿station,[Unnamed Institution],English,﻿a church is to be erected in this beautiful town in the present year,,﻿Middle Tennessee,,,﻿Franklin,,﻿TN,,,,﻿nash.tn.9000,﻿attended the first Sunday of every month by a priest from Nashville,,,,,,,,,,,,1843,,,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.9010,﻿seminary,﻿Theological Seminary of St. Athanasius,English,,,,,,﻿Nashville,,﻿TN,,,,,,,﻿jos_l_allemane_901,﻿Rev.,﻿Joseph Allemane,﻿O.P.,,,﻿student,﻿6 students,,,1843,,,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.9009_02,﻿academy,﻿Academy for Boys,English,,,,,,﻿Nashville,,﻿TN,,,,,,,,,,,,,,,,,1843,,,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.9011,﻿academy,﻿St. Mary's Female Academy,English,,,,,,﻿Nashville,,﻿TN,,,,,,,,,,,,,,,﻿Conducted by the Sisters of Charity,,1843,,,﻿,﻿,﻿Nashville,Nashville
