instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,Unnamed: 31,Unnamed: 32,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿cha.sc.0010,﻿station,[Unnamed Institution],English,"﻿In summer mass is generally supplied on Sundays at Summerville, about twenty-five miles distant on the railroad, and at Sullivan's Island, at the entrance of the harbor",,,,,﻿Summerville,,﻿SC,,,,,,,,,,,,,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.9003,﻿station,﻿St. James',English,,,,﻿Colleton District,﻿Colleton County,,﻿Walterboro,﻿SC,﻿SC,32.776772,-80.662111,﻿cha.sc.0001,﻿attended from Charleston,,,,,,,,,,,,1841,﻿https://schpr.sc.gov/index.php/Detail/properties/26792,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.9003,﻿station,﻿St. James',English,,,,﻿Colleton District,﻿Colleton County,,﻿Walterboro,﻿SC,,32.776772,-80.662111,,,,,,,,,,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.9003,﻿station,﻿St. James',English,,,,﻿Colleton District,﻿Colleton County,,﻿Walterboro,﻿SC,,32.776772,-80.662111,,,,,,,,,,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0023,﻿station,[Unnamed Institution],English,,,,﻿Beaufort District,,,,﻿SC,,32.439429,-80.670543,﻿cha.sc.0001,﻿attended from Charleston,,,,,,,,,,,,1841,"﻿this church history mentions the pre-church history, making me think it is likely the same place: https://www.stpetersbeaufort.org/parish-history",,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0023,﻿station,[Unnamed Institution],English,,,,﻿Beaufort District,,,,﻿SC,,32.439429,-80.670543,,,,,,,,,,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0025,﻿church,﻿St. Peter's,English,"﻿High mass, sermon and vespers on Sundays and holydays. Catechism at 9 o'clock, A.M.",,,,﻿Richland County,﻿Columbia,﻿Columbia,﻿SC,﻿SC,34.005509,-81.038109,,,,﻿tim_bermingham_001,﻿Rev.,﻿Timothy Bermingham,,﻿Pastor,,,,,,1841,﻿https://www.visitstpeters.org/our-history,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0025,﻿church,﻿St. Peter's,English,"﻿High mass, sermon and vespers on Sundays and holydays. Catechism at 9 o'clock, A.M.",,,,﻿Richland County,﻿Columbia,﻿Columbia,﻿SC,,34.005509,-81.038109,,,,﻿jam_wallace_901,﻿Rev.,﻿James Wallace,,,﻿occasionally assists the pastor of St. Peter's,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.9016,﻿station,[Unnamed Institution],English,,,﻿thirty miles distant [from Columbia],,,﻿Newberry,,﻿SC,,,,﻿cha.sc.0025,,﻿attended thrice in the year by Rev. James Wallace,﻿jam_wallace_901,﻿Rev.,﻿James Wallace,,,,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0026,﻿station,[Unnamed Institution],English,,,,﻿Fairfield District,,﻿Winnsboro,,﻿SC,﻿SC,,,﻿cha.sc.0025,,﻿attended thrice in the year by Rev. James Wallace,﻿jam_wallace_901,﻿Rev.,﻿James Wallace,,,,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.9017,﻿station,[Unnamed Institution],English,,,,,,﻿Lexington,,﻿SC,,,,﻿cha.sc.0025,,﻿attended thrice in the year by Rev. James Wallace,﻿jam_wallace_901,﻿Rev.,﻿James Wallace,,,,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0012,﻿station,[Unnamed Institution],English,,,,,,﻿Orangeburg,,﻿SC,,,,﻿cha.sc.0025,﻿attended from Columbia,﻿[attended multiple times in the year by Rev. James Wallace],﻿jam_wallace_901,﻿Rev.,﻿James Wallace,,,,,,,,1841,"﻿https://en.wikipedia.org/wiki/Orangeburg,_South_Carolina ; believe this is the location in question, possible that it is a trascription error, or there is a name change over the years",,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0012,﻿station,[Unnamed Institution],English,"﻿camps on the lines of the rail road construction from Branchville to Columbia, in all six stations",,,,,﻿Orangeburg,,﻿SC,,,,,,﻿[attended by] Rev. James Wallace,﻿jam_wallace_901,﻿Rev.,﻿James Wallace,,,,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0034,﻿church,﻿B.V.M. of the Assumption,English,﻿Mass on Sundays at 10 o'clock,﻿(P.O. Sumterville),,﻿Sumter District,,﻿Sumter,,﻿SC,,,,,,,﻿edw_quigley_901,﻿Rev.,﻿Edward Quigley,,﻿Pastor,,,,,,1841,"﻿2 churches stand today, neither built before 1870... There were two churches beforehand: Our Lady of the Assumption in 1838 and St. Lawrence in 1850. There's no St. John's here that I can find. https://archives.themiscellany.org/2011/05/26/stanne-sumter/ | https://www.sasjrcc.org/about-us/our-history/",,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.9015,﻿station,[Unnamed Institution],English,,,,﻿Kershaw District,,﻿Camden,,﻿SC,,,,,,﻿visited monthly by Rev. Edward Quigley,﻿edw_quigley_901,﻿Rev.,﻿Edward Quigley,,,,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0035,﻿station,[Unnamed Institution],English,,,,﻿Chesterfield District,,﻿Cheraw,,﻿SC,,34.693371,-79.89188,,,﻿attended twice in the year by Rev. Edward Quigley,﻿edw_quigley_901,﻿Rev.,﻿Edward Quigley,,,,,,,,1841,﻿https://www.scpictureproject.org/chesterfield-county/st-peters-catholic-church.html ; feel like the founding in 42 makes it safe to say that this is a precursor,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0035,﻿station,[Unnamed Institution],English,,,﻿south east in Sumter district,﻿Chesterfield District,,﻿Cheraw,,﻿SC,,34.693371,-79.89188,,,﻿attended twice in the year by Rev. Edward Quigley,﻿edw_quigley_901,﻿Rev.,﻿Edward Quigley,,,,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0055,﻿station,[Unnamed Institution],English,,,,,,﻿Lancaster,,﻿SC,,,,,,﻿occasionally visited by T.J. Cronin,﻿t_j_cronin_901,﻿Rev.,﻿T. J. Cronin,,,﻿missionary for this region and the south western region of North Carolina,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.9023,﻿station,[Unnamed Institution],English,,,,,,﻿Union,,﻿SC,,,,,,﻿occasionally visited by T.J. Cronin,﻿t_j_cronin_901,﻿Rev.,﻿T. J. Cronin,,,﻿missionary for this region and the south western region of North Carolina,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0051,﻿station,[Unnamed Institution],English,,,,,,﻿Chester,,﻿SC,,,,,,﻿occasionally visited by T.J. Cronin,﻿t_j_cronin_901,﻿Rev.,﻿T. J. Cronin,,,﻿missionary for this region and the south western region of North Carolina,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.9024,﻿station,[Unnamed Institution],English,,,,,,﻿York,,﻿SC,,,,,,﻿occasionally visited by T.J. Cronin,﻿t_j_cronin_901,﻿Rev.,﻿T. J. Cronin,,,﻿missionary for this region and the south western region of North Carolina,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0033,﻿station,[Unnamed Institution],English,,,,,,﻿Spartanburg,,﻿SC,,,,,,﻿occasionally visited by T.J. Cronin,﻿t_j_cronin_901,﻿Rev.,﻿T. J. Cronin,,,﻿missionary for this region and the south western region of North Carolina,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0018,﻿station,[Unnamed Institution],English,,,,,,﻿Aiken,,﻿SC,,,,﻿sav.ga.0003,﻿visited four times in the year from Augusta,,,,,,,,,,,,1841,﻿https://www.stmarys-aiken.org/history ; definitely makes it seem like this is a precursor to the 60s/70 aiken inst,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0015,﻿church,﻿St. Andrew's,English,,,,,,﻿Barnwell,﻿Barnwell,﻿SC,,33.244873,-81.358718,﻿sav.ga.0003,﻿visited twice in the year from Augusta,,,,,,,,,,,,1841,﻿St. Andrew's | https://en.wikipedia.org/wiki/Saint_Andrew%27s_Catholic_Church,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0021,﻿church,[Unnamed Institution],English,,,,,,﻿Edgarfield,﻿Edgefield,﻿SC,,,,﻿sav.ga.0003,﻿visited once or twice in the year from Augusta,,,,,,,,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0032,﻿station,[Unnamed Institution],English,,,,,,﻿Abbeville,,﻿SC,,,,﻿sav.ga.0010,﻿visited twice in the year from Locust Grove,,,,,,,,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.0002,﻿church,﻿St. Patrick's,English,"﻿High mass, sermon and vespers",,,,﻿Cumberland County,﻿Fayetteville,﻿Fayetteville,﻿NC,﻿NC,35.052598,-78.876608,,,﻿attended every other month by Rev. Thomas Murphy,﻿tho_murphy_001,﻿Rev.,﻿Thomas Murphy,,"﻿Pastor, VF. For. P.",,,,,,1841,﻿https://www.stpatnc.org/history,,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.0018,﻿church,﻿St. John the Baptist,English,"﻿High mass, sermon and vespers",,,﻿Wake County,,﻿Raleigh,,﻿NC,,,,,,﻿attended every other month by Rev. Thomas Murphy,﻿tho_murphy_001,﻿Rev.,﻿Thomas Murphy,,"﻿Pastor, VF. For. P.",,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.0009,﻿station,[Unnamed Institution],English,,,,,,﻿Halifax,,﻿NC,,,,,,﻿attended two or three times a year by Rev. Thomas Murphy,﻿tho_murphy_001,﻿Rev.,﻿Thomas Murphy,,﻿VF. For. P.,,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.9007,﻿church,﻿St. John the Evangelist's,English,,,,﻿Beaufort County,,﻿Washington,,﻿NC,,,,,,﻿attended every other month by Rev. Thomas Molony,﻿tho_molony_901,﻿Rev.,﻿Thomas Molony,,﻿Pastor,,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.0004,﻿church,﻿St. Paul the Apostle,English,,,,,﻿Craven County,﻿Newbern,﻿New Bern,﻿NC,﻿NC,35.084575,-77.068429,,,﻿attended every other month by Rev. Thomas Molony,﻿tho_molony_901,﻿Rev.,﻿Thomas Molony,,,,,,,,1841,"﻿While this church would not be built until 1840, the historical research others have done appears to make a clear connection between this early group of Catholics in 1833 and the formation of a congregation, then a church, in a few years. Because it is a precursor, I feel like it is worth giving it the ID: https://newbernhistorical.org/this-month-in-new-bern-history-january-2022/",,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.0005,﻿station,[Unnamed Institution],English,,,,﻿Chowan County,,﻿Edenton,,﻿NC,,,,,,﻿visited by Rev. Thomas Molony,﻿tho_molony_901,﻿Rev.,﻿Thomas Molony,,,,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.9012,﻿station,[Unnamed Institution],English,,,,﻿Washington County,,﻿Plymouth,,﻿NC,,,,,,﻿visited by Rev. Thomas Molony,﻿tho_molony_901,﻿Rev.,﻿Thomas Molony,,,,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.9005,﻿station,[Unnamed Institution],English,,,,﻿Pitt County,,﻿Greenville,,﻿NC,,,,,,﻿visited by Rev. Thomas Molony,﻿tho_molony_901,﻿Rev.,﻿Thomas Molony,,,,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.9003,﻿station,[Unnamed Institution],English,,,,,,﻿Lincoln,,﻿NC,,,,,,﻿served by T.J. Cronin,﻿t_j_cronin_901,﻿Rev.,﻿T. J. Cronin,,,,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.0015,"﻿station, chapel",[Unnamed Institution],English,,,,,,﻿Rowan,,﻿NC,,,,,,﻿served by T.J. Cronin,﻿t_j_cronin_901,﻿Rev.,﻿T. J. Cronin,,,,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.0011,﻿station,[Unnamed Institution],English,,,,,﻿Mecklenburg County,﻿Charlotte,﻿Charlotte,﻿NC,﻿NC,35.167851,-80.728246,,,﻿served by T.J. Cronin,﻿t_j_cronin_901,﻿Rev.,﻿T. J. Cronin,,,,,,,,1841,﻿Seems like this is a mission of some sort - or a satellite station?,,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.0011,﻿station,[Unnamed Institution],English,,"﻿others [stations] west of the Yadkin river, together with a portion of South Carolina",,,﻿Mecklenburg County,﻿Charlotte,﻿Charlotte,﻿NC,,35.167851,-80.728246,,,﻿served by T.J. Cronin,﻿t_j_cronin_901,﻿Rev.,﻿T. J. Cronin,,,,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.0001,﻿station,[Unnamed Institution],English,,,,﻿New Hanover County,,﻿Wilmington,,﻿NC,,,,﻿cha.sc.0001,﻿attended four or five times a year from Charleston,,,,,,,,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿sav.ga.0003,﻿church,﻿Holy Trinity,English,﻿Communion mass at 7 A.M.; high mass and sermon at 10 1/2; vespers at 3 1/2 P.M. on Sundays and holydays. Catechism on Saturdays.  Branch of the Society of St John the Baptist.,,,,﻿Richmond County,﻿Augusta,﻿Augusta,﻿GA,﻿GA,33.471676,-81.966806,,,,﻿joh_barry_901,﻿Rev.,﻿John Barry,﻿V.F.,﻿Pastor,,,,,,1841,﻿https://themostholytrinity.org/our-history,,,﻿,﻿,﻿Charleston,Charleston
﻿sav.ga.0003,﻿station,﻿Holy Trinity,English,﻿Communion mass at 7 A.M.; high mass and sermon at 10 1/2; vespers at 3 1/2 P.M. on Sundays and holydays. Catechism on Saturdays.  Branch of the Society of St John the Baptist.,,,,﻿Richmond County,﻿Augusta,﻿Augusta,﻿GA,,33.471676,-81.966806,﻿sav.ga.0003,﻿several stations in South Carolina are visited from this place,,,,,,,,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿sav.ga.0001,﻿church,﻿St. John the Baptist,English,﻿Communion mass at 7 A.M.; high mass and sermon at 10 1/2; vespers at 3 1/2 P.M. on Sundays and holydays. Catechism on 9 A.M. Saturdays.  Branch of the Society of St John the Baptist.,,,,﻿Chatham County,﻿Savannah,﻿Savannah,﻿GA,﻿GA,32.073357,-81.090983,,,,﻿jer_f_oneill_001,﻿Rev.,﻿Jer. F. O'Neill,,﻿Pastor,,,,,,1841,"﻿https://en.wikipedia.org/wiki/Cathedral_Basilica_of_St._John_the_Baptist_(Savannah,_Georgia)",,,﻿,﻿,﻿Charleston,Charleston
﻿sav.ga.9013,"﻿station, chapel",[Unnamed Institution],English,,﻿Cockspur island,,,,,,﻿GA,,,,﻿sav.ga.0001,﻿visited from Savannah,,,,,,,,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿sav.ga.0010,﻿church,﻿B.V.M. of the Purification,English,﻿mass with sermon three sundays in the month at 10 1/2 A.M. Cathechism before mass.  Branch of the Society of St John the Baptist.,"﻿P.O. Double Wells, Talliaferro Co.",,﻿Warren County,﻿Henry County,﻿Locust Grove,﻿Locust Grove,﻿GA,﻿GA,33.542523,-82.776687,,,,﻿pet_whelan_901,﻿Rev.,﻿P. Whelan,,﻿Pastor,,,,,,1841,,,﻿https://www.hrcga.org/church/locust-grove-catholic/,﻿,﻿,﻿Charleston,Charleston
﻿sav.ga.0011,﻿station,[Unnamed Institution],English,"﻿church being built under the invocation of St. Patrick, and mass is celebrated one Sunday in the month",,,﻿Wilkes County,,﻿Washington,,﻿GA,,,,﻿sav.ga.0010,﻿visited from Locust Grove,,,,,,,,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿sav.ga.9015,﻿station,[Unnamed Institution],English,,,,﻿Talliaferro County,,﻿Crawfordville,,,,,,,,,,,,,,,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿sav.ga.9016,﻿station,[Unnamed Institution],English,,,,﻿Clarke County,,﻿Athens,,﻿GA,,,,,,,,,,,,,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿sav.ga.9016,﻿station,[Unnamed Institution],English,"﻿""and one in South Carolina""",,,﻿Clarke County,,﻿Athens,,﻿GA,,,,,,,,,,,,,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿sav.ga.0006,﻿church,﻿SS. Philip and James,English,﻿Mass on Sundays and holydays at 10 1/2 A.M.,,,﻿Muscogee County,,﻿Columbus,﻿Columbus,﻿GA,,32.460976,-84.987709,,,,﻿jam_graham_901,﻿Rev.,﻿James Graham,,﻿Pastor,,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿sav.ga.0004,﻿church,[Unnamed Institution],English,,,,﻿Bibb County,,﻿Macon,﻿Macon,﻿GA,,32.840695,-83.632402,﻿sav.ga.0006,,﻿visited four times in the year [from Columbus],,,,,,,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿sav.ga.0004,﻿station,[Unnamed Institution],English,,,,﻿Bibb County,,﻿Macon,﻿Macon,﻿GA,,32.840695,-83.632402,﻿sav.ga.0006,,,,,,,,,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿sav.ga.0004,﻿station,[Unnamed Institution],English,,,,﻿Bibb County,,﻿Macon,﻿Macon,﻿GA,,32.840695,-83.632402,﻿sav.ga.0006,,,,,,,,,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿sav.ga.0004,﻿station,[Unnamed Institution],English,﻿comprising five or six stations,﻿Cherokee District,﻿Western counties,﻿Bibb County,,﻿Macon,﻿Macon,﻿GA,,32.840695,-83.632402,,,,﻿gre_duggan_001,﻿Rev.,﻿Gregory Duggan,,﻿Missionary,"﻿attends the various sections, and other stations as most convenient",,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿sav.ga.0009,﻿station,[Unnamed Institution],English,﻿and the adjoining catholics,,﻿South Eastern District,﻿Camden County,,﻿St. Mary's,,﻿GA,,,,,,﻿attended by Rev. Andrew Doyle,﻿and_doyle_901,﻿Rev.,﻿Andrew Doyle,,﻿Missionary,,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿sav.ga.9014,﻿station,[Unnamed Institution],English,,﻿Jakyll Island,﻿South Eastern District,,,,,﻿GA,,,,,,﻿attended by Rev. Andrew Doyle,﻿and_doyle_901,﻿Rev.,﻿Andrew Doyle,,﻿Missionary,,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿sav.ga.9017,"﻿station, mission",[Unnamed Institution],English,,,﻿South Eastern District,﻿Glynn County,,﻿Brunswick,,﻿GA,,,,,,﻿attended by Rev. Andrew Doyle,﻿and_doyle_901,﻿Rev.,﻿Andrew Doyle,,﻿Missionary,,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿sav.ga.9000,﻿station,[Unnamed Institution],English,,,﻿South Eastern District,﻿Mackintosh County,,﻿Darien,,﻿GA,,,,,,﻿attended by Rev. Andrew Doyle,﻿and_doyle_901,﻿Rev.,﻿Andrew Doyle,,﻿Missionary,,,,,,1841,﻿https://nativitydarien.org/who-we-are/,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.9000,﻿seminary,﻿Seminary of St. John the Baptist,English,"﻿in which the small number of candidates necessary to sustain the missions of the Diocess, are educated.  Society of the Ladies in aid of the seminary contribute by subscription and labour, to supply and keep in repair the bedding and furniture of the seminary.",,,,﻿Charleston County,﻿Charleston,﻿Charleston,﻿SC,﻿SC,32.784247,-79.936828,,,,﻿ric_s_baker_001,﻿Very Rev.,﻿R. S. Baker,,﻿[teacher],,﻿student,﻿6 students,,,1841,﻿https://en.wikipedia.org/wiki/Charleston_Female_Seminary ; https://discovering.charleston.edu/files/show/107,"﻿Classics, Mathematics, Arithmetic, English, &c.",,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.9000,﻿seminary,﻿Seminary of St. John the Baptist,English,"﻿in which the small number of candidates necessary to sustain the missions of the Diocess, are educated.  Society of the Ladies in aid of the seminary contribute by subscription and labour, to supply and keep in repair the bedding and furniture of the seminary.",,,,﻿Charleston County,﻿Charleston,﻿Charleston,﻿SC,,32.784247,-79.936828,,,,﻿t_j_o-sullivan_901,﻿Rev.,﻿T. J. O'Sullivan,,﻿[superintendent],,﻿student,﻿6 students,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.9020,﻿asylum,﻿Asylum for Aged and Infirm Clergymen,English,,,,,,﻿Charleston,,﻿SC,,,,,,,,,,,,,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.9018,﻿school,﻿Day School,English,﻿for boys,,,,﻿Charleston County,﻿Charleston,﻿Charleston,﻿SC,﻿SC,,,,,,﻿mic_magrath_901,﻿Rev.,﻿Michael Magrath,,﻿Pincipal,,,,,,1841,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.9009,﻿convent,[Unnamed Institution],English,,,,,﻿Charleston County,﻿Charleston,﻿Charleston,﻿SC,﻿SC,,,,,,,﻿Rev. Mother,﻿Mary Borgia McCarthy,,﻿Superior,,﻿religious,﻿5 professed nuns,﻿[conducted by the] Ursulines,,1841,,,,﻿,﻿,﻿Charleston,Charleston
