instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿ric.va.0001,﻿church,﻿St. Peter's,English,,,,﻿Henrico County,,﻿Richmond,﻿Richmond,﻿VA,﻿VA,37.540549,-77.43524,,,﻿Service every Sunday,﻿ric_whelan_901,﻿Rt. Rev.,﻿Richard V. Whelan,﻿D. D.,,,,,,,1842,"﻿https://en.wikipedia.org/wiki/St._Peter%27s_Pro-Cathedral_(Richmond,_Virginia)#:~:text=Article-,St.,Sacred%20Heart%20in%201906%2C%20St. ; https://richmonddiocese.org/parishes/saint-peter/",﻿,﻿,﻿Richmond,Richmond
﻿ric.va.0001,﻿church,﻿St. Peter's,English,,,,﻿Henrico County,,﻿Richmond,﻿Richmond,﻿VA,,37.540549,-77.43524,,,,﻿tim_obrien_901,﻿Rev.,"﻿Timothy O""Brien",,,,,,,,1842,,﻿,﻿,﻿Richmond,Richmond
﻿ric.va.0015,﻿church,[Unnamed Institution],English,﻿A new church is in the process of erection,,,﻿Norfolk County,,﻿Norfolk,﻿Norfolk,﻿VA,﻿VA,36.847149,-76.282363,,,﻿Divine service every Sunday,﻿ale_hitselberger_001,﻿Rev.,﻿A. Hitselberger,,,,,,,,1842,﻿https://www.basilicaofsaintmary.org/history,﻿,﻿,﻿Richmond,Richmond
﻿ric.va.0017,﻿church,﻿St. Paul's,English,,,,﻿Norfolk County,﻿Norfolk County,﻿Portsmouth,﻿Portsmouth,﻿VA,﻿VA,36.835604,-76.303475,,,,﻿w_moriarty_901,﻿Rev.,﻿W. Moriarty,,,,,,,,1842,﻿https://oldetowneportsmouth.com/listings/st-pauls-catholic-church/ ; https://www.clusterparishes.com/,﻿,﻿,﻿Richmond,Richmond
﻿whe.va.0001,﻿church,﻿St. Mary's,English,,,,﻿Ohio County,﻿Ohio County,﻿Wheeling,﻿Wheeling,﻿VA,﻿WV,40.066459,-80.719532,,,,﻿jam_haerner_901,﻿Rev.,﻿Hoerner,,,,,,,,1842,﻿https://saintjosephcathedral.com/our-history/,﻿,﻿,﻿Richmond,Richmond
﻿ric.va.0009,﻿church,﻿St. John's,English,,,,﻿Berkely County,﻿Berkeley County,﻿Martinsburg,﻿Martinsburg,﻿VA,﻿WV,39.455404,-77.964527,,,"﻿1st, 2d and 3d Sundays of the month",﻿joh_obrien_901,﻿Rev.,﻿John O'Brien,,,,,,,,1842,"﻿https://en.wikipedia.org/wiki/Martinsburg,_West_Virginia#:~:text=The%20city%20of%20Martinsburg%20was,Legislature%20on%20March%2030%2C%201868.&text=Martinsburg%20became%20a%20center%20of%20the%20railroad%20industry%20and%20its%20workers. ; https://stjosephwv.org/",﻿,﻿,﻿Richmond,Richmond
﻿ric.va.0011,﻿church,﻿St. Peter's,English,,,,﻿Jefferson County,﻿Jefferson County,﻿Harper's Ferry,﻿Harper's Ferry,﻿VA,﻿WV,39.322723,-77.731312,,,﻿4th Sunday of the month and monthly on a week-day,﻿joh_obrien_901,﻿Rev.,﻿J. O'Brien,,,,,,,,1842,﻿https://www.stjameswv.org/history-of-st-james-the-greater ; possible history to touch on in the future w/ a profile: http://www.histarch.illinois.edu/harper/StPeterhistory1.html#V,﻿,﻿,﻿Richmond,Richmond
﻿ric.va.0010,﻿church,﻿St. Vincent's,English,,,,﻿Morgan County,﻿Bath County,﻿Bath,,﻿VA,﻿VA,38.046111,-79.790556,,,﻿5th Sunday of the month and monthly on a week-day,﻿joh_obrien_901,﻿Rev.,﻿J. O'Brien,,,,,,,,1842,,﻿,﻿,﻿Richmond,Richmond
﻿ric.va.0012,﻿station,[Unnamed Institution],English,,,,,,﻿Winchester,,﻿VA,﻿VA,39.18566,-78.163334,,,,,,,,,﻿Vacant,,,,,1842,,﻿,﻿,﻿Richmond,Richmond
﻿ric.va.0004,﻿church,[Unnamed Institution],English,﻿Church unfinished,,,﻿Dinwiddie County,,﻿Petersburg,,﻿VA,﻿VA,37.227541,-77.406443,﻿ric.va.0001,﻿attended from Richmond,,,,,,,,,,,,1842,,﻿,﻿,﻿Richmond,Richmond
﻿ric.va.0013,﻿church,[Unnamed Institution],English,,,,﻿Campbell County,,﻿Lynchburg,,﻿VA,﻿VA,,,﻿ric.va.0001,﻿attended from Richmond,﻿quarterly,,,,,,,,,,,1842,,﻿,﻿,﻿Richmond,Richmond
﻿ric.va.0016,﻿church,[Unnamed Institution],English,,,,,,﻿Old Point Comfort,,﻿VA,﻿VA,,,﻿ric.va.0015,﻿from Norfolk,﻿4th Sunday of the month,,,,,,,,,,,1842,,﻿,﻿,﻿Richmond,Richmond
﻿ric.va.0016,﻿church,[Unnamed Institution],English,,,,,,﻿Old Point Comfort,,﻿VA,,,,﻿ric.va.0017,﻿from Portsmouth,,,,,,,,,,,,1842,,﻿,﻿,﻿Richmond,Richmond
﻿bal.md.9013,﻿station,[Unnamed Institution],English,,,,,﻿Loudoun County,﻿Waterford,﻿Waterford,﻿VA,﻿VA,39.186667,-77.61,﻿bal.md.0070,"﻿from Frederick, Md.",﻿occasionally,﻿ric_whelan_901,﻿Rev.,﻿Richard Whelan,,,,,,,,1842,,﻿,﻿,﻿Richmond,Richmond
﻿ric.va.9011,﻿church,[Unnamed Institution],English,,,,﻿Hampshire County,,﻿Romney,,,,,,﻿bal.md.0026,"﻿from Cumberland, Md.",,,,,,,,,,,,1842,,﻿,﻿,﻿Richmond,Richmond
﻿ric.va.9007,﻿seminary,﻿Ecclesiastical Seminary,English,"﻿a site has been purchased for a seminary, which has not yet been opened",,,,,,,,,,,,,,,,,,,,,,,,1842,,﻿,﻿,﻿Richmond,Richmond
﻿ric.va.9005,﻿female academy,﻿St. Vincent's Female Benevolent School,English,,,,﻿Berkely County,,﻿Martinsburg,,﻿VA,,,,,,,﻿basilia_901,﻿Sister,﻿Basilia,,﻿Directress,,﻿religious,﻿three Sisters of Charity,﻿Sisters of Charity,,1842,,﻿,﻿,﻿Richmond,Richmond
﻿ric.va.9005,﻿female academy,﻿St. Vincent's Female Benevolent School,English,,,,﻿Berkely County,,﻿Martinsburg,,﻿VA,,,,,,,,,,,,,﻿student,"﻿40 pupils, of whom 18 are boarders",﻿Sisters of Charity,,1842,,﻿,﻿,﻿Richmond,Richmond
﻿ric.va.0028,﻿female academy,﻿St. Joseph's Female Academy,English,,"﻿Shockoe Hill, corner of I and 4th streets",,,,﻿Richmond,,﻿VA,,,,,,,﻿josephine_901,﻿Sister,﻿Josephine,,﻿Directress,,﻿religious,﻿five Sisters of Charity,,,1842,,﻿,﻿,﻿Richmond,Richmond
﻿ric.va.0028,﻿female academy,﻿St. Joseph's Female Academy,English,,"﻿Shockoe Hill, corner of I and 4th streets",,,,﻿Richmond,,﻿VA,,,,,,,﻿tim_obrien_901,﻿Rev.,﻿T. O'Brien,,,,﻿student,"﻿70 pupils, of whome 18 are boarders",,,1842,,﻿,﻿,﻿Richmond,Richmond
﻿ric.va.0015_02,﻿female school,﻿St. Mary's Female Academy,English,,,,,,﻿Norfolk,,﻿VA,,36.847149,-76.282363,,,,﻿m_alexandrine_901,﻿Sister,﻿M. Alexandrine,,﻿Sister Servant,,﻿religious,﻿four Sisters of Charity,,,1842,,﻿,﻿,﻿Richmond,Richmond
﻿ric.va.0015_02,﻿female school,﻿St. Mary's Female Academy,English,,,,,,﻿Norfolk,,﻿VA,,36.847149,-76.282363,,,,,,,,,,﻿student,﻿between 40 and 50 pupils,,,1842,,﻿,﻿,﻿Richmond,Richmond
﻿ric.va.0030,﻿orphanage,﻿St. Joseph's Orphan Asylum,English,﻿attached to St. Joseph's Academy,,,,,﻿Richmond,,﻿VA,,,,,,,,,,,,,﻿child,﻿8 orphans,,,1842,,﻿,﻿,﻿Richmond,Richmond
﻿ric.va.0015_03,﻿female orphan asylum,﻿St. Mary's Asylum,English,"﻿for female orphans, connected with St. Mary's school in Norfolk",,,,,,,,,36.847149,-76.282363,,,,,,,,,,﻿child,﻿7 orphans,,,1842,,﻿,﻿,﻿Richmond,Richmond
﻿ric.va.0015_03,﻿female orphan asylum,﻿St. Vincent's Asylum,English,"﻿for girls, connected with the academy at Martinsburg",,,,,﻿Martinsburg,,﻿VA,,36.847149,-76.282363,,,,,,,,,,﻿child,﻿7 orphans,,,1842,,﻿,﻿,﻿Richmond,Richmond
﻿ric.va.0029,﻿school,[Unnamed Institution],English,﻿Sunday-School,,,,,﻿Richmond,﻿Richmond,﻿VA,﻿VA,,,,,,,,,,,,,,,,1842,,﻿,﻿,﻿Richmond,Richmond
﻿ric.va.0048,﻿school,[Unnamed Institution],English,﻿Sunday-School,,,,,﻿Norfolk,﻿Norfolk,﻿VA,﻿VA,,,,,,,,,,,,,,,,1842,,﻿,﻿,﻿Richmond,Richmond
﻿ric.va.9008,﻿school,[Unnamed Institution],English,﻿Sunday-School,,,,,﻿Portsmouth,﻿Portsmouth,﻿VA,﻿VA,,,,,,,,,,,,,,,,1842,,﻿,﻿,﻿Richmond,Richmond
﻿ric.va.9009,﻿school,[Unnamed Institution],English,﻿Sunday-School,,,,,﻿Wheeling,﻿Wheeling,﻿VA,﻿WV,,,,,,,,,,,,,,,,1842,,﻿,﻿,﻿Richmond,Richmond
﻿ric.va.9010,﻿school,[Unnamed Institution],English,﻿Sunday-School,,,,,﻿Harper's Ferry,﻿Harper's Ferry,﻿VA,﻿WV,,,,,,,,,,,,,,,,1842,,﻿,﻿,﻿Richmond,Richmond
