instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿cha.sc.0001,﻿cathedral,﻿Cathedral of St. Finbar,English,,,,,﻿Charleston County,﻿Charleston,﻿Charleston,﻿SC,﻿SC,32.77642653,-79.93453937,,,,﻿r_s_baker_901,﻿Rev.,﻿R. S. Baker,,﻿Pastor,,,,,,1839,﻿https://en.wikipedia.org/wiki/Cathedral_of_Saint_John_and_Saint_Finbar ; https://charlestoncathedral.com/history/,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0001,﻿cathedral,﻿Cathedral of St. Finbar,English,,,,,﻿Charleston County,﻿Charleston,﻿Charleston,﻿SC,,32.77642653,-79.93453937,,,,﻿joh_doyle_901,﻿Rev.,﻿John Doyle,,﻿Assistant,,,,,,1839,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0002,﻿church,﻿St. Mary's,English,"﻿this church having been burnt in the conflagration of the city on the morning of April 28th, 1838, the divine offices are performed in the hall of the Medical College of South Carolina, until the church shall have been rebuilt. The congregation is greatly distressed for means to achieve tis undertaking.",﻿Hassel st.,,,﻿Charleston County,﻿Charleston,﻿Charleston,﻿SC,﻿SC,32.78189079,-79.93286629,,,,﻿rob_browne_901,﻿Rev.,﻿Rob't Browne,,﻿Pastor,,,,,,1839,﻿https://www.sma.church/our-history.html,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0002,﻿church,﻿St. Mary's,English,"﻿this church having been burnt in the conflagration of the city on the morning of April 28th, 1838, the divine offices are performed in the hall of the Medical College of South Carolina, until the church shall have been rebuilt. The congregation is greatly distressed for means to achieve tis undertaking.",﻿Hassel st.,,,﻿Charleston County,﻿Charleston,﻿Charleston,﻿SC,,32.78189079,-79.93286629,,,,﻿wm_burke_901,﻿Rev.,﻿Wm. Burke,,﻿Assistant,,,,,,1839,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0003,﻿church,﻿St. Patrick's,English,,﻿Charleston Neck,,,﻿Charleston County,﻿Charleston,﻿Charleston,﻿SC,﻿SC,32.7882253,-79.9403921,,,,﻿pat_oneill_902,﻿Rev.,﻿Patrick O'Neill,,,,,,,,1839,﻿https://www.stpatrickcharleston.org/history,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0023,﻿station,not recorded,English,,,﻿the district of Beaufort,,,,,﻿SC,,32.439429,-80.670543,﻿cha.sc.0001,﻿attended from Charleston,,,,,,,,,,,,1839,"﻿this church history mentions the pre-church history, making me think it is likely the same place: https://www.stpetersbeaufort.org/parish-history",﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.9003,﻿station,﻿St. James',English,,,,﻿Colleton District,﻿Colleton County,,﻿Walterboro,﻿SC,﻿SC,,,﻿cha.sc.0001,﻿attended from Charleston,,,,,,,,,,,,1839,﻿https://schpr.sc.gov/index.php/Detail/properties/26792,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0025,﻿church,﻿St. Peter's,English,,,,,﻿Richland County,﻿Columbia,﻿Columbia,﻿SC,﻿SC,34.00550865,-81.03810855,,,,﻿tim_bermingham_901,﻿Rev.,﻿Timothy Bermingham,,,,,,,,1839,﻿https://www.visitstpeters.org/our-history,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0025,﻿church,﻿St. Peter's,English,,,,,﻿Richland County,﻿Columbia,﻿Columbia,﻿SC,,34.00550865,-81.03810855,,,,﻿jam_wallace_901,﻿Rev.,﻿James Wallace,,,﻿resides near Columbia,,,,,1839,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0026,﻿station,not recorded,English,,,,﻿Fairfield District,,﻿Winsboro,﻿Winnsboro,﻿SC,﻿SC,,,,﻿attended two or three times a year [by] Rev. James Wallace,,﻿jam_wallace_901,﻿Rev.,﻿James Wallace,,,,,,,,1839,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.9016,﻿station,not recorded,English,,,,,,﻿Newberry,,﻿SC,,,,,﻿attended two or three times a year [by] Rev. James Wallace,,﻿jam_wallace_901,﻿Rev.,﻿James Wallace,,,,,,,,1839,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0012,﻿station,not recorded,English,,,,,,﻿Orangeburg,,﻿SC,,,,,﻿attended two or three times a year [by] Rev. James Wallace,,﻿jam_wallace_901,﻿Rev.,﻿James Wallace,,,,,,,,1839,"﻿https://en.wikipedia.org/wiki/Orangeburg,_South_Carolina ; believe this is the location in question, possible that it is a trascription error, or there is a name change over the years",﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.9017,﻿station,not recorded,English,,,,,,﻿Lexington,,﻿SC,,,,,﻿attended two or three times a year [by] Rev. James Wallace,,﻿jam_wallace_901,﻿Rev.,﻿James Wallace,,,,,,,,1839,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.9003,﻿station,not recorded,English,,,,,,﻿Lincolnton,,﻿NC,,,,,﻿attended two or three times a year [by] Rev. James Wallace,,﻿jam_wallace_901,﻿Rev.,﻿James Wallace,,,,,,,,1839,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.0011,﻿station,not recorded,English,,,,,﻿Mecklenburg County,﻿Charlotte,﻿Charlotte,﻿NC,﻿NC,,,,﻿attended two or three times a year [by] Rev. James Wallace,,﻿jam_wallace_901,﻿Rev.,﻿James Wallace,,,,,,,,1839,﻿Seems like this is a mission of some sort - or a satellite station?,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0034,﻿church,not recorded,English,,,﻿judicial districts of Sumter and Kershaw,﻿Sumter District,,﻿Sumter,,﻿SC,,,,,﻿[attended by] Rev. Edward Quigley,,﻿edw_quigley_901,﻿Rev.,﻿Edward Quigley,,,,,,,,1839,"﻿2 churches stand today, neither built before 1870... There were two churches beforehand: Our Lady of the Assumption in 1838 and St. Lawrence in 1850. There's no St. John's here that I can find. https://archives.themiscellany.org/2011/05/26/stanne-sumter/ | https://www.sasjrcc.org/about-us/our-history/",﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.9015,﻿station,not recorded,English,,,,﻿Kenshaw District,,﻿Camden,,﻿SC,,,,,﻿[attended by] Rev. Edward Quigley,,﻿edw_quigley_901,﻿Rev.,﻿Edward Quigley,,,,,,,,1839,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.9015,﻿station,not recorded,English,,,,﻿Chesterfield District,,﻿Cheraw,,﻿SC,,,,,﻿[visited by] Rev. Edward Quigley,,﻿edw_quigley_901,﻿Rev.,﻿Edward Quigley,,,,,,,,1839,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.0002,﻿church,﻿St. Patrick's,English,,,,,﻿Cumberland County,﻿Fayetteville,﻿Fayetteville,﻿NC,﻿NC,35.05259752,-78.87660777,,,,﻿tho_murphy_901,﻿Rev.,﻿Thomas Murphy,,,,,,,,1839,﻿https://www.stpatnc.org/history,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.0018,﻿church,not recorded,English,,,,,,﻿Raleigh,,﻿NC,,,,,,,﻿tho_murphy_901,﻿Rev.,﻿Thomas Murphy,,,,,,,,1839,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.0001,﻿church,not recorded,English,,,,,,﻿Wilmington,,﻿NC,,,,,﻿[attended by] Rev. Thomas Murphy,﻿two or three times in the year,﻿tho_murphy_901,﻿Rev.,﻿Thomas Murphy,,,,,,,,1839,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.9008,﻿station,not recorded,English,,,,﻿Duplin County,,,,,,,,,﻿[attended by] Rev. Thomas Murphy,﻿two or three times in the year,﻿tho_murphy_901,﻿Rev.,﻿Thomas Murphy,,,,,,,,1839,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.0009,﻿station,not recorded,English,,,,,,﻿Halifax,,﻿NC,,,,,﻿[attended by] Rev. Thomas Murphy,﻿two or three times in the year,﻿tho_murphy_901,﻿Rev.,﻿Thomas Murphy,,,,,,,,1839,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.9007,﻿church,﻿St. John Evang.,English,,,,﻿Beaufort County,,﻿Washington,,﻿NC,,,,,,,﻿fra_farrall_901,﻿Rev.,﻿Francis Farrall,,,,,,,,1839,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.0004,﻿church,not recorded,English,﻿about 30 miles below Washington,,,,﻿Craven County,﻿Newbern,﻿New Bern,﻿NC,﻿NC,35.08457487,-77.0684293,,﻿attend[ed] every alternate month [by] Rev. Francis Farrall,,﻿fra_farrall_901,﻿Rev.,﻿Francis Farrall,,,,,,,,1839,"﻿While this church would not be built until 1840, the historical research others have done appears to make a clear connection between this early group of Catholics in 1833 and the formation of a congregation, then a church, in a few years. Because it is a precursor, I feel like it is worth giving it the ID: https://newbernhistorical.org/this-month-in-new-bern-history-january-2022/",﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.9005,﻿church,not recorded,English,,,,﻿Pitt County,,﻿Greenville,,﻿NC,,,,,﻿attended twice or thrice in the year [by] Rev. Francis Farrall,﻿twice or thrice in the year,﻿fra_farrall_901,﻿Rev.,﻿Francis Farrall,,,,,,,,1839,,﻿,﻿,﻿Charleston,Charleston
