instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,Unnamed: 31,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿nyc.ny.0041,﻿cathedral,﻿Cathedral of St. Patrick,English,,,,,﻿New York County,﻿New York,﻿New York City,﻿NY,﻿NY,﻿#REF!,﻿#REF!,,,,﻿joh_dubois_901,﻿Rt. Rev.,﻿John Dubois,﻿D. D.,﻿Bishop,,,,,,1842,﻿https://saintpatrickscathedral.org/historical-timeline,,﻿,﻿,﻿New York,NewYorkCity
﻿nyc.ny.0041,﻿cathedral,﻿Cathedral of St. Patrick,English,,,,,﻿New York County,﻿New York,﻿New York City,﻿NY,,﻿#REF!,﻿#REF!,,,,﻿joh_hughes_902,﻿Rt. Rev.,﻿John Hughes,﻿D. D.,﻿Coadj. and Admin.,,,,,,1842,,,﻿,﻿,﻿New York,NewYorkCity
﻿nyc.ny.0041,﻿cathedral,﻿Cathedral of St. Patrick,English,,,,,﻿New York County,﻿New York,﻿New York City,﻿NY,,﻿#REF!,﻿#REF!,,,,﻿wil_starrs_901,﻿Rev.,﻿William Starrs,,,,,,,,1842,,,﻿,﻿,﻿New York,NewYorkCity
﻿nyc.ny.0041,﻿cathedral,﻿Cathedral of St. Patrick,English,,,,,﻿New York County,﻿New York,﻿New York City,﻿NY,,﻿#REF!,﻿#REF!,,,,﻿joh_laughlin_901,﻿Rev.,﻿John Laughlin,,,,,,,,1842,,,﻿,﻿,﻿New York,NewYorkCity
﻿nyc.ny.0041,﻿cathedral,﻿Cathedral of St. Patrick,English,,,,,﻿New York County,﻿New York,﻿New York City,﻿NY,,﻿#REF!,﻿#REF!,,,,﻿joh_conroy_901,﻿Rev.,﻿John Conroy,,,"﻿who celebrates mass, and preaches every second Snday in the chapel of the Bellevue hospital",,,,,1842,,,﻿,﻿,﻿New York,NewYorkCity
﻿nyc.ny.0042,﻿church,﻿St. Peter's,English,,,,,﻿New York County,﻿New York,﻿New York City,﻿NY,﻿NY,﻿#REF!,﻿#REF!,,,,﻿joh_power_901,﻿Very Rev.,﻿John Power,﻿D. D.,,,,,,,1842,﻿https://spcolr.org/st-peters-church-history,,﻿,﻿,﻿New York,NewYorkCity
﻿nyc.ny.0042,﻿church,﻿St. Peter's,English,,,,,﻿New York County,﻿New York,﻿New York City,﻿NY,,﻿#REF!,﻿#REF!,,,,﻿cha_c_pise_901,﻿Rev.,﻿Charles C. Pise,﻿D. D.,,,,,,,1842,,,﻿,﻿,﻿New York,NewYorkCity
﻿nyc.ny.0042,﻿church,﻿St. Peter's,English,,,,,﻿New York County,﻿New York,﻿New York City,﻿NY,,﻿#REF!,﻿#REF!,,,,﻿j_t_andrade_901,﻿Rev.,﻿J. T. Andrade,,,,,,,,1842,,,﻿,﻿,﻿New York,NewYorkCity
﻿nyc.ny.0043,﻿church,﻿St. Mary's,English,,,,,﻿New York County,﻿New York,﻿New York City,﻿NY,﻿NY,﻿#REF!,﻿#REF!,,,,﻿wil_quarter_901,﻿Rev.,﻿William Quarter,,,,,,,,1842,"﻿https://en.wikipedia.org/wiki/St._Mary_Church_(Grand_Street,_Manhattan)",,﻿,﻿,﻿New York,NewYorkCity
﻿nyc.ny.0043,﻿church,﻿St. Mary's,English,,,,,﻿New York County,﻿New York,﻿New York City,﻿NY,,﻿#REF!,﻿#REF!,,,,﻿wal_j_quarter_901,﻿Rev.,﻿Walter J. Quarter,,,,,,,,1842,,,﻿,﻿,﻿New York,NewYorkCity
﻿nyc.ny.0043,﻿church,﻿St. Mary's,English,,,,,﻿New York County,﻿New York,﻿New York City,﻿NY,,﻿#REF!,﻿#REF!,,,,﻿dom_teixchira_901,﻿Rev.,﻿Dominick Teixchira,,,,,,,,1842,,,﻿,﻿,﻿New York,NewYorkCity
﻿nyc.ny.0044,﻿church,﻿St. James',English,,,,,﻿New York County,﻿New York,,﻿NY,,﻿#REF!,﻿#REF!,,,,﻿and_byrne_902,﻿Rev.,﻿Andrew Byrne,,,,,,,,1842,,,﻿,﻿,﻿New York,NewYorkCity
﻿nyc.ny.0044,﻿church,﻿St. James',English,,,,,﻿New York County,﻿New York,,﻿NY,,﻿#REF!,﻿#REF!,,,,﻿mil_maxwell_901,﻿Rev.,﻿Miles Maxwell,,,,,,,,1842,,,﻿,﻿,﻿New York,NewYorkCity
﻿nyc.ny.0044,﻿church,﻿St. James',English,,,,,﻿New York County,﻿New York,,﻿NY,,﻿#REF!,﻿#REF!,,,,﻿terhykowich_901,﻿Rev. Mr.,﻿Terhykowich,,,,,,,,1842,,,﻿,﻿,﻿New York,NewYorkCity
﻿nyc.ny.0052,﻿church,﻿St. Joseph's,English,,,,,﻿New York County,﻿New York,,﻿NY,﻿NY,﻿#REF!,﻿#REF!,,,,﻿joh_mccloskey_901,﻿Rev.,﻿John McCloskey,,,,,,,,1842,,,﻿,﻿,﻿New York,NewYorkCity
﻿nyc.ny.0052,﻿church,﻿St. Joseph's,English,,,,,﻿New York County,﻿New York,,﻿NY,,﻿#REF!,﻿#REF!,,,,﻿dav_bacon_901,﻿Rev.,﻿David Bacon,,,,,,,,1842,,,﻿,﻿,﻿New York,NewYorkCity
﻿nyc.ny.0052,﻿church,﻿St. Joseph's,English,,,,,﻿New York County,﻿New York,,﻿NY,,﻿#REF!,﻿#REF!,,,,﻿ber_carraher_901,﻿Rev.,﻿Bernard Carraher,,,,,,,,1842,,,﻿,﻿,﻿New York,NewYorkCity
﻿nyc.ny.0046,﻿church,﻿Transfiguration Church,English,,,,,﻿New York County,﻿New York,,﻿NY,,﻿#REF!,﻿#REF!,,,,﻿fel_varela_901,﻿Very Rev.,﻿Felix Varela,﻿D. D.,,,,,,,1842,,,﻿,﻿,﻿New York,NewYorkCity
﻿nyc.ny.0046,﻿church,﻿Transfiguration Church,English,,,,,﻿New York County,﻿New York,,﻿NY,,﻿#REF!,﻿#REF!,,,,﻿ber_a_llaneza_901,﻿Rev.,﻿Bernard A. Llaneza,,,,,,,,1842,,,﻿,﻿,﻿New York,NewYorkCity
